8052552320695;1899.00;1003.00;0;Киев (Глубочицкая);ARMANI_S (Од) 262416|5 5P300 19020 NERO/MULTICOLOR M (Бюстгалтер)
8052552320695;1899.00;1003.00;0;Одесса;ARMANI_S (Од) 262416|5 5P300 19020 NERO/MULTICOLOR M (Бюстгалтер)
8052552320695;1899.00;1003.00;2;Харьков;ARMANI_S (Од) 262416|5 5P300 19020 NERO/MULTICOLOR M (Бюстгалтер)
8052552320695;1899.00;1003.00;1;Киев (Осокорки);ARMANI_S (Од) 262416|5 5P300 19020 NERO/MULTICOLOR M (Бюстгалтер)
8052552321494;1249.00;659.00;0;Склад;ARMANI_S (Од) 262427|5 5P300 19020 NERO/MULTICOLOR M (Бікіні жін)
8052552321494;1249.00;659.00;0;Киев (Глубочицкая);ARMANI_S (Од) 262427|5 5P300 19020 NERO/MULTICOLOR M (Бікіні жін)
8052552321494;1249.00;659.00;0;Одесса;ARMANI_S (Од) 262427|5 5P300 19020 NERO/MULTICOLOR M (Бікіні жін)
8052552321494;1249.00;659.00;1;Харьков;ARMANI_S (Од) 262427|5 5P300 19020 NERO/MULTICOLOR M (Бікіні жін)
8052552321494;1249.00;659.00;1;Киев (Осокорки);ARMANI_S (Од) 262427|5 5P300 19020 NERO/MULTICOLOR M (Бікіні жін)
8052552322286;2599.00;1372.00;0;Склад;ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA L (Купальник бікіні жін)
8052552322286;2599.00;1372.00;1;Киев (Глубочицкая);ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA L (Купальник бікіні жін)
8052552322286;2599.00;1372.00;0;Одесса;ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA L (Купальник бікіні жін)
8052552322286;2599.00;1372.00;0;Киев (Осокорки);ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA L (Купальник бікіні жін)
8052552322286;2599.00;1372.00;1;;ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA L (Купальник бікіні жін)
8052552322293;2599.00;1372.00;0;Склад;ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA M (Купальник бікіні жін)
8052552322293;2599.00;1372.00;0;Киев (Глубочицкая);ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA M (Купальник бікіні жін)
8052552322293;2599.00;1372.00;0;Одесса;ARMANI_S (Од) 262447|5 5P349 03874 ROSSO CILIEGIA M (Купальник бікіні жін)
